77.536, 149.679, 43.486
78.33, 149.679, 43.362
79.124, 149.679, 43.228
80.712, 149.679, 42.931
82.3, 149.679, 42.592
83.888, 149.679, 42.221
84.682, 149.679, 42.021
86.27, 149.679, 41.593
87.064, 149.679, 41.364
88.652, 149.679, 40.882
90.24, 149.679, 40.362
91.828, 149.679, 39.801
93.416, 149.679, 39.218
95.004, 149.679, 38.595
98.18, 149.679, 37.322
101.356, 149.679, 36.031
104.531, 149.679, 34.71
107.707, 149.679, 33.366
110.883, 149.679, 31.992
114.059, 149.679, 30.597
117.235, 149.679, 29.172
120.411, 149.679, 27.723
123.587, 149.679, 26.25
126.763, 149.679, 24.751
128.351, 149.679, 23.995
129.939, 149.679, 23.232
133.115, 149.679, 21.684
136.291, 149.679, 20.116
139.467, 149.679, 18.527
142.643, 149.679, 16.911
145.819, 149.679, 15.275
148.995, 149.679, 13.616
152.17, 149.679, 11.934
155.346, 149.679, 10.232
158.522, 149.679, 8.499
162.492, 149.679, 6.316
163.286, 149.679, 5.897
163.683, 149.679, 5.72
164.08, 149.679, 5.564
164.477, 149.679, 5.426
164.874, 149.679, 5.309
165.271, 149.679, 5.216
165.668, 149.679, 5.138
166.462, 149.679, 5.037
166.859, 149.679, 5.014
167.256, 149.679, 5.001
199.81, 149.679, 5.0
199.81, 149.283, 5.0
167.256, 149.283, 5.002
166.859, 149.283, 5.014
166.462, 149.283, 5.039
165.668, 149.283, 5.141
165.271, 149.283, 5.22
164.874, 149.283, 5.315
164.477, 149.283, 5.431
164.08, 149.283, 5.571
163.683, 149.283, 5.728
163.286, 149.283, 5.906
162.492, 149.283, 6.326
158.522, 149.283, 8.51
155.346, 149.283, 10.243
152.17, 149.283, 11.944
148.995, 149.283, 13.627
145.819, 149.283, 15.285
142.643, 149.283, 16.922
139.467, 149.283, 18.537
136.291, 149.283, 20.126
133.115, 149.283, 21.694
129.939, 149.283, 23.242
126.763, 149.283, 24.761
123.587, 149.283, 26.26
120.411, 149.283, 27.733
117.235, 149.283, 29.182
114.059, 149.283, 30.607
110.883, 149.283, 32.002
107.707, 149.283, 33.376
104.531, 149.283, 34.72
101.356, 149.283, 36.041
98.18, 149.283, 37.331
95.004, 149.283, 38.605
93.416, 149.283, 39.227
91.828, 149.283, 39.811
90.24, 149.283, 40.372
88.652, 149.283, 40.892
87.064, 149.283, 41.374
86.27, 149.283, 41.602
84.682, 149.283, 42.03
83.888, 149.283, 42.229
82.3, 149.283, 42.601
80.712, 149.283, 42.94
79.124, 149.283, 43.237
77.536, 149.283, 43.494
75.948, 149.283, 43.709
75.154, 149.283, 43.806
74.36, 149.283, 43.887
72.772, 149.283, 44.012
71.978, 149.283, 44.055
71.184, 149.283, 44.088
70.39, 149.283, 44.102
69.596, 149.283, 44.106
68.802, 149.283, 44.092
68.008, 149.283, 44.065
67.214, 149.283, 44.021
66.42, 149.283, 43.96
65.626, 149.283, 43.88
64.832, 149.283, 43.782
64.038, 149.283, 43.668
63.244, 149.283, 43.531
62.45, 149.283, 43.38
61.656, 149.283, 43.201
60.862, 149.283, 43.01
60.068, 149.283, 42.791
59.274, 149.283, 42.554
58.48, 149.283, 42.291
57.686, 149.283, 42.006
56.892, 149.283, 41.7
56.098, 149.283, 41.367
55.304, 149.283, 41.014
54.51, 149.283, 40.636
53.716, 149.283, 40.237
52.922, 149.283, 39.812
52.128, 149.283, 39.37
51.335, 149.283, 38.903
50.541, 149.283, 38.413
48.953, 149.283, 37.376
48.159, 149.283, 36.828
47.365, 149.283, 36.254
46.571, 149.283, 35.662
45.777, 149.283, 35.055
44.983, 149.283, 34.425
44.189, 149.283, 33.778
42.601, 149.283, 32.441
41.013, 149.283, 31.043
39.425, 149.283, 29.59
37.837, 149.283, 28.095
36.249, 149.283, 26.575
34.661, 149.283, 25.027
33.073, 149.283, 23.45
29.897, 149.283, 20.253
26.721, 149.283, 17.004
21.957, 149.283, 12.048
20.369, 149.283, 10.415
17.987, 149.283, 7.91
17.59, 149.283, 7.512
17.193, 149.283, 7.153
16.796, 149.283, 6.834
16.399, 149.283, 6.55
16.002, 149.283, 6.297
15.605, 149.283, 6.072
15.208, 149.283, 5.871
14.811, 149.283, 5.694
14.017, 149.283, 5.406
13.62, 149.283, 5.295
13.223, 149.283, 5.201
12.826, 149.283, 5.125
12.429, 149.283, 5.067
12.032, 149.283, 5.031
11.635, 149.283, 5.011
10.841, 149.283, 5.0
0.123, 149.283, 5.0
-0.274, 149.283, 4.994
-0.274, 148.887, 4.994
0.52, 148.887, 5.0
10.841, 148.887, 5.0
11.635, 148.887, 5.011
12.032, 148.887, 5.031
12.429, 148.887, 5.068
12.826, 148.887, 5.126
13.223, 148.887, 5.202
13.62, 148.887, 5.296
14.017, 148.887, 5.408
14.811, 148.887, 5.695
15.208, 148.887, 5.873
15.605, 148.887, 6.074
16.002, 148.887, 6.299
16.399, 148.887, 6.553
16.796, 148.887, 6.837
17.193, 148.887, 7.156
17.59, 148.887, 7.516
17.987, 148.887, 7.914
20.369, 148.887, 10.419
21.957, 148.887, 12.053
26.721, 148.887, 17.008
29.897, 148.887, 20.257
33.073, 148.887, 23.454
34.661, 148.887, 25.031
36.249, 148.887, 26.579
37.837, 148.887, 28.1
39.425, 148.887, 29.595
41.013, 148.887, 31.047
42.601, 148.887, 32.446
44.189, 148.887, 33.783
44.983, 148.887, 34.43
45.777, 148.887, 35.06
46.571, 148.887, 35.668
47.365, 148.887, 36.259
48.159, 148.887, 36.834
48.953, 148.887, 37.379
50.541, 148.887, 38.419
51.335, 148.887, 38.909
52.128, 148.887, 39.375
52.922, 148.887, 39.818
53.716, 148.887, 40.244
54.51, 148.887, 40.642
55.304, 148.887, 41.02
56.098, 148.887, 41.373
56.892, 148.887, 41.706
57.686, 148.887, 42.012
58.48, 148.887, 42.297
59.274, 148.887, 42.562
60.068, 148.887, 42.796
60.862, 148.887, 43.018
61.656, 148.887, 43.208
62.45, 148.887, 43.388
63.244, 148.887, 43.538
64.038, 148.887, 43.675
64.832, 148.887, 43.79
65.626, 148.887, 43.887
66.42, 148.887, 43.968
67.214, 148.887, 44.028
68.008, 148.887, 44.073
68.802, 148.887, 44.1
69.596, 148.887, 44.114
71.184, 148.887, 44.096
71.978, 148.887, 44.063
72.772, 148.887, 44.021
74.36, 148.887, 43.896
75.154, 148.887, 43.814
75.948, 148.887, 43.717
77.536, 148.887, 43.503
79.124, 148.887, 43.245
80.712, 148.887, 42.949
82.3, 148.887, 42.61
83.888, 148.887, 42.236
84.682, 148.887, 42.04
86.27, 148.887, 41.61
87.064, 148.887, 41.384
88.652, 148.887, 40.902
90.24, 148.887, 40.381
91.034, 148.887, 40.107
93.416, 148.887, 39.237
95.004, 148.887, 38.615
98.18, 148.887, 37.341
101.356, 148.887, 36.051
104.531, 148.887, 34.73
107.707, 148.887, 33.386
110.883, 148.887, 32.012
114.059, 148.887, 30.617
117.235, 148.887, 29.192
120.411, 148.887, 27.743
123.587, 148.887, 26.27
126.763, 148.887, 24.771
129.939, 148.887, 23.253
133.115, 148.887, 21.705
136.291, 148.887, 20.136
139.467, 148.887, 18.548
142.643, 148.887, 16.932
145.819, 148.887, 15.296
148.995, 148.887, 13.638
152.17, 148.887, 11.954
155.346, 148.887, 10.253
158.522, 148.887, 8.521
162.492, 148.887, 6.337
163.286, 148.887, 5.916
163.683, 148.887, 5.737
164.08, 148.887, 5.578
164.477, 148.887, 5.437
164.874, 148.887, 5.32
165.271, 148.887, 5.224
165.668, 148.887, 5.144
166.462, 148.887, 5.04
166.859, 148.887, 5.015
167.256, 148.887, 5.002
199.81, 148.887, 5.0
199.81, 148.491, 5.0
167.256, 148.491, 5.003
166.859, 148.491, 5.016
166.462, 148.491, 5.042
166.065, 148.491, 5.083
165.668, 148.491, 5.147
165.271, 148.491, 5.229
164.874, 148.491, 5.326
164.477, 148.491, 5.443
164.08, 148.491, 5.585
163.683, 148.491, 5.745
163.286, 148.491, 5.926
162.492, 148.491, 6.348
158.522, 148.491, 8.532
155.346, 148.491, 10.264
152.17, 148.491, 11.964
148.995, 148.491, 13.648
145.819, 148.491, 15.307
142.643, 148.491, 16.942
139.467, 148.491, 18.559
136.291, 148.491, 20.146
133.115, 148.491, 21.715
129.939, 148.491, 23.263
126.763, 148.491, 24.781
123.587, 148.491, 26.281
120.411, 148.491, 27.754
117.235, 148.491, 29.203
114.059, 148.491, 30.627
110.883, 148.491, 32.022
107.707, 148.491, 33.396
104.531, 148.491, 34.74
101.356, 148.491, 36.061
98.18, 148.491, 37.351
95.004, 148.491, 38.625
93.416, 148.491, 39.247
91.034, 148.491, 40.117
90.24, 148.491, 40.389
88.652, 148.491, 40.911
87.064, 148.491, 41.393
86.27, 148.491, 41.619
84.682, 148.491, 42.05
83.888, 148.491, 42.244
82.3, 148.491, 42.62
80.712, 148.491, 42.958
79.124, 148.491, 43.253
78.33, 148.491, 43.389
77.536, 148.491, 43.511
75.948, 148.491, 43.726
75.154, 148.491, 43.823
74.36, 148.491, 43.904
72.772, 148.491, 44.03
71.978, 148.491, 44.071
71.184, 148.491, 44.105
69.596, 148.491, 44.123
68.802, 148.491, 44.108
68.008, 148.491, 44.082
66.817, 148.491, 44.009
66.42, 148.491, 43.976
65.626, 148.491, 43.894
64.832, 148.491, 43.798
64.038, 148.491, 43.683
63.244, 148.491, 43.546
62.45, 148.491, 43.395
61.656, 148.491, 43.216
60.862, 148.491, 43.025
60.068, 148.491, 42.801
59.274, 148.491, 42.569
58.48, 148.491, 42.303
57.686, 148.491, 42.018
56.892, 148.491, 41.713
56.098, 148.491, 41.379
55.304, 148.491, 41.027
54.51, 148.491, 40.648
53.716, 148.491, 40.25
52.922, 148.491, 39.824
52.128, 148.491, 39.381
51.335, 148.491, 38.915
50.541, 148.491, 38.425
49.747, 148.491, 37.916
48.953, 148.491, 37.384
47.365, 148.491, 36.263
46.571, 148.491, 35.673
45.777, 148.491, 35.066
44.983, 148.491, 34.435
44.189, 148.491, 33.788
42.601, 148.491, 32.451
41.013, 148.491, 31.052
39.425, 148.491, 29.6
37.837, 148.491, 28.104
36.249, 148.491, 26.583
34.661, 148.491, 25.035
33.073, 148.491, 23.458
29.897, 148.491, 20.261
26.721, 148.491, 17.012
21.957, 148.491, 12.057
20.369, 148.491, 10.423
17.987, 148.491, 7.918
17.59, 148.491, 7.52
17.193, 148.491, 7.16
16.796, 148.491, 6.84
16.399, 148.491, 6.555
16.002, 148.491, 6.302
15.605, 148.491, 6.076
15.208, 148.491, 5.875
14.811, 148.491, 5.697
14.017, 148.491, 5.409
13.62, 148.491, 5.297
13.223, 148.491, 5.203
12.826, 148.491, 5.126
12.429, 148.491, 5.068
12.032, 148.491, 5.032
11.635, 148.491, 5.011
10.841, 148.491, 5.0
0.123, 148.491, 5.0
-0.274, 148.491, 4.994
-0.274, 148.095, 4.994
0.52, 148.095, 5.0
10.841, 148.095, 5.0
11.635, 148.095, 5.011
12.032, 148.095, 5.032
12.429, 148.095, 5.069
13.223, 148.095, 5.204
13.62, 148.095, 5.298
14.017, 148.095, 5.41
14.811, 148.095, 5.698
15.208, 148.095, 5.877
15.605, 148.095, 6.078
16.002, 148.095, 6.304
16.399, 148.095, 6.558
16.796, 148.095, 6.843
17.193, 148.095, 7.163
17.59, 148.095, 7.524
17.987, 148.095, 7.922
20.369, 148.095, 10.427
21.957, 148.095, 12.061
26.721, 148.095, 17.016
29.897, 148.095, 20.266
33.073, 148.095, 23.463
34.661, 148.095, 25.039
36.249, 148.095, 26.588
37.837, 148.095, 28.109
39.425, 148.095, 29.604
41.013, 148.095, 31.057
42.601, 148.095, 32.456
44.189, 148.095, 33.793
44.983, 148.095, 34.439
45.777, 148.095, 35.071
46.571, 148.095, 35.679
47.365, 148.095, 36.268
48.953, 148.095, 37.39
49.747, 148.095, 37.922
50.541, 148.095, 38.431
51.335, 148.095, 38.921
52.128, 148.095, 39.387
52.922, 148.095, 39.83
53.716, 148.095, 40.256
54.51, 148.095, 40.654
55.304, 148.095, 41.033
56.098, 148.095, 41.385
56.892, 148.095, 41.719
57.686, 148.095, 42.025
58.48, 148.095, 42.308
59.274, 148.095, 42.576
60.068, 148.095, 42.809
60.862, 148.095, 43.033
61.656, 148.095, 43.223
62.45, 148.095, 43.403
63.244, 148.095, 43.554
64.038, 148.095, 43.691
64.832, 148.095, 43.806
65.626, 148.095, 43.902
66.42, 148.095, 43.984
66.817, 148.095, 44.017
68.008, 148.095, 44.09
68.802, 148.095, 44.115
69.596, 148.095, 44.131
71.184, 148.095, 44.114
72.772, 148.095, 44.038
74.36, 148.095, 43.913
75.154, 148.095, 43.832
75.948, 148.095, 43.735
77.536, 148.095, 43.519
78.33, 148.095, 43.398
79.124, 148.095, 43.262
80.712, 148.095, 42.968
82.3, 148.095, 42.629
83.888, 148.095, 42.253
85.476, 148.095, 41.845
86.27, 148.095, 41.628
87.064, 148.095, 41.403
88.652, 148.095, 40.921
90.24, 148.095, 40.397
91.034, 148.095, 40.127
93.416, 148.095, 39.257
95.004, 148.095, 38.635
98.18, 148.095, 37.361
101.356, 148.095, 36.071
104.531, 148.095, 34.75
107.707, 148.095, 33.406
110.883, 148.095, 32.032
114.059, 148.095, 30.638
117.235, 148.095, 29.212
120.411, 148.095, 27.764
123.587, 148.095, 26.291
128.351, 148.095, 24.036
129.939, 148.095, 23.274
133.115, 148.095, 21.726
136.291, 148.095, 20.155
139.467, 148.095, 18.569
142.643, 148.095, 16.952
145.819, 148.095, 15.317
148.995, 148.095, 13.659
152.17, 148.095, 11.974
155.346, 148.095, 10.275
158.522, 148.095, 8.543
162.492, 148.095, 6.359
163.286, 148.095, 5.936
163.683, 148.095, 5.754
164.08, 148.095, 5.592
164.874, 148.095, 5.332
165.271, 148.095, 5.233
165.668, 148.095, 5.15
166.065, 148.095, 5.086
166.462, 148.095, 5.044
166.859, 148.095, 5.016
167.256, 148.095, 5.004
193.458, 148.095, 5.0
199.81, 148.095, 5.0
199.81, 147.699, 5.0
168.05, 147.699, 5.0
167.256, 147.699, 5.004
166.859, 147.699, 5.017
166.462, 147.699, 5.046
166.065, 147.699, 5.089
165.668, 147.699, 5.153
165.271, 147.699, 5.237
164.874, 147.699, 5.337
164.08, 147.699, 5.599
163.683, 147.699, 5.762
163.286, 147.699, 5.946
162.492, 147.699, 6.37
158.522, 147.699, 8.554
155.346, 147.699, 10.286
152.17, 147.699, 11.984
148.995, 147.699, 13.669
145.819, 147.699, 15.328
142.643, 147.699, 16.962
139.467, 147.699, 18.58
136.291, 147.699, 20.166
133.115, 147.699, 21.736
129.939, 147.699, 23.284
126.763, 147.699, 24.801
123.587, 147.699, 26.301
120.411, 147.699, 27.774
117.235, 147.699, 29.222
114.059, 147.699, 30.647
110.883, 147.699, 32.042
107.707, 147.699, 33.416
104.531, 147.699, 34.76
101.356, 147.699, 36.081
98.18, 147.699, 37.371
95.004, 147.699, 38.645
93.416, 147.699, 39.266
91.828, 147.699, 39.848
90.24, 147.699, 40.407
88.652, 147.699, 40.931
87.064, 147.699, 41.413
85.476, 147.699, 41.855
83.888, 147.699, 42.263
82.3, 147.699, 42.638
80.712, 147.699, 42.977
79.124, 147.699, 43.271
78.33, 147.699, 43.407
77.536, 147.699, 43.528
75.948, 147.699, 43.744
75.154, 147.699, 43.841
74.36, 147.699, 43.921
72.772, 147.699, 44.047
71.184, 147.699, 44.122
69.596, 147.699, 44.14
68.802, 147.699, 44.123
68.008, 147.699, 44.098
67.214, 147.699, 44.049
66.42, 147.699, 43.992
65.626, 147.699, 43.909
64.832, 147.699, 43.814
63.641, 147.699, 43.637
62.45, 147.699, 43.41
62.053, 147.699, 43.327
60.862, 147.699, 43.04
60.068, 147.699, 42.816
59.274, 147.699, 42.583
58.48, 147.699, 42.315
57.686, 147.699, 42.032
56.892, 147.699, 41.726
56.098, 147.699, 41.391
55.304, 147.699, 41.04
54.51, 147.699, 40.66
53.716, 147.699, 40.262
52.922, 147.699, 39.836
52.128, 147.699, 39.393
51.335, 147.699, 38.927
50.541, 147.699, 38.437
49.747, 147.699, 37.928
48.953, 147.699, 37.396
47.365, 147.699, 36.274
46.571, 147.699, 35.684
45.777, 147.699, 35.077
44.983, 147.699, 34.445
44.189, 147.699, 33.798
42.601, 147.699, 32.461
41.013, 147.699, 31.062
39.425, 147.699, 29.609
37.837, 147.699, 28.113
36.249, 147.699, 26.592
34.661, 147.699, 25.044
33.073, 147.699, 23.467
29.897, 147.699, 20.27
26.721, 147.699, 17.02
21.957, 147.699, 12.065
20.369, 147.699, 10.431
17.987, 147.699, 7.926
17.59, 147.699, 7.528
17.193, 147.699, 7.166
16.796, 147.699, 6.846
16.399, 147.699, 6.561
16.002, 147.699, 6.306
15.605, 147.699, 6.08
15.208, 147.699, 5.878
14.811, 147.699, 5.7
14.017, 147.699, 5.411
13.62, 147.699, 5.299
13.223, 147.699, 5.205
12.429, 147.699, 5.069
12.032, 147.699, 5.032
11.635, 147.699, 5.011
10.841, 147.699, 5.0
0.123, 147.699, 5.0
-0.274, 147.699, 4.994
-0.274, 147.303, 4.994
0.52, 147.303, 5.0
10.841, 147.303, 5.0
11.635, 147.303, 5.011
12.032, 147.303, 5.033
12.429, 147.303, 5.07
13.223, 147.303, 5.205
13.62, 147.303, 5.3
14.017, 147.303, 5.413
14.811, 147.303, 5.701
15.208, 147.303, 5.88
15.605, 147.303, 6.082
16.002, 147.303, 6.309
16.399, 147.303, 6.563
16.796, 147.303, 6.849
17.193, 147.303, 7.17
17.59, 147.303, 7.531
17.987, 147.303, 7.93
20.369, 147.303, 10.436
21.957, 147.303, 12.069
26.721, 147.303, 17.024
29.897, 147.303, 20.274
33.073, 147.303, 23.471
34.661, 147.303, 25.048
36.249, 147.303, 26.596
37.837, 147.303, 28.118
39.425, 147.303, 29.614
41.013, 147.303, 31.066
42.601, 147.303, 32.466
44.189, 147.303, 33.803
44.983, 147.303, 34.45
45.777, 147.303, 35.082
46.571, 147.303, 35.69
47.365, 147.303, 36.279
48.953, 147.303, 37.402
49.747, 147.303, 37.934
50.541, 147.303, 38.442
51.335, 147.303, 38.933
52.128, 147.303, 39.399
52.922, 147.303, 39.842
53.716, 147.303, 40.269
54.113, 147.303, 40.472
55.304, 147.303, 41.047
56.098, 147.303, 41.397
56.892, 147.303, 41.733
57.686, 147.303, 42.039
58.48, 147.303, 42.322
59.274, 147.303, 42.591
60.068, 147.303, 42.824
60.862, 147.303, 43.048
62.053, 147.303, 43.334
62.45, 147.303, 43.416
63.244, 147.303, 43.57
64.038, 147.303, 43.705
64.832, 147.303, 43.822
65.626, 147.303, 43.917
66.42, 147.303, 44.0
67.214, 147.303, 44.057
68.008, 147.303, 44.107
68.802, 147.303, 44.131
69.596, 147.303, 44.148
71.184, 147.303, 44.131
72.772, 147.303, 44.055
74.36, 147.303, 43.929
75.154, 147.303, 43.85
75.948, 147.303, 43.753
77.536, 147.303, 43.536
78.33, 147.303, 43.416
79.124, 147.303, 43.281
80.712, 147.303, 42.986
82.3, 147.303, 42.647
83.888, 147.303, 42.272
85.476, 147.303, 41.864
87.064, 147.303, 41.423
88.652, 147.303, 40.94
90.24, 147.303, 40.416
91.828, 147.303, 39.858
93.416, 147.303, 39.276
95.004, 147.303, 38.655
98.18, 147.303, 37.381
101.356, 147.303, 36.091
104.531, 147.303, 34.77
107.707, 147.303, 33.425
110.883, 147.303, 32.052
114.059, 147.303, 30.657
117.235, 147.303, 29.231
120.411, 147.303, 27.785
123.587, 147.303, 26.312
128.351, 147.303, 24.056
129.939, 147.303, 23.295
133.115, 147.303, 21.747
136.291, 147.303, 20.177
139.467, 147.303, 18.591
142.643, 147.303, 16.972
145.819, 147.303, 15.339
148.995, 147.303, 13.68
152.17, 147.303, 11.995
155.346, 147.303, 10.297
158.522, 147.303, 8.565
162.492, 147.303, 6.381
163.286, 147.303, 5.956
163.683, 147.303, 5.771
164.08, 147.303, 5.606
164.477, 147.303, 5.461
164.874, 147.303, 5.343
165.271, 147.303, 5.242
165.668, 147.303, 5.156
166.065, 147.303, 5.093
166.462, 147.303, 5.048
166.859, 147.303, 5.017
167.256, 147.303, 5.005
168.05, 147.303, 5.0
199.81, 147.303, 5.0
199.81, 146.907, 5.0
168.05, 146.907, 5.0
167.256, 146.907, 5.005
166.859, 146.907, 5.018
166.462, 146.907, 5.05
166.065, 146.907, 5.096
165.668, 146.907, 5.159
165.271, 146.907, 5.246
164.874, 146.907, 5.349
164.477, 146.907, 5.468
164.08, 146.907, 5.613
163.683, 146.907, 5.779
163.286, 146.907, 5.966
162.492, 146.907, 6.392
158.522, 146.907, 8.576
155.346, 146.907, 10.308
152.17, 146.907, 12.006
148.995, 146.907, 13.691
145.819, 146.907, 15.35
142.643, 146.907, 16.983
139.467, 146.907, 18.601
136.291, 146.907, 20.187
133.115, 146.907, 21.757
129.939, 146.907, 23.305
126.763, 146.907, 24.822
123.587, 146.907, 26.322
120.411, 146.907, 27.795
117.235, 146.907, 29.241
114.059, 146.907, 30.667
110.883, 146.907, 32.062
107.707, 146.907, 33.435
104.531, 146.907, 34.781
101.355, 146.907, 36.101
98.18, 146.907, 37.391
95.004, 146.907, 38.665
93.416, 146.907, 39.286
91.828, 146.907, 39.868
90.24, 146.907, 40.426
89.446, 146.907, 40.692
88.652, 146.907, 40.949
87.064, 146.907, 41.433
85.476, 146.907, 41.874
83.888, 146.907, 42.282
82.3, 146.907, 42.657
80.712, 146.907, 42.995
79.124, 146.907, 43.29
78.33, 146.907, 43.425
77.536, 146.907, 43.545
75.948, 146.907, 43.762
75.154, 146.907, 43.859
74.36, 146.907, 43.938
72.772, 146.907, 44.064
71.184, 146.907, 44.139
70.39, 146.907, 44.152
69.596, 146.907, 44.157
68.802, 146.907, 44.14
68.008, 146.907, 44.115
67.214, 146.907, 44.065
66.42, 146.907, 44.008
65.626, 146.907, 43.925
64.832, 146.907, 43.83
64.038, 146.907, 43.713
63.244, 146.907, 43.577
62.45, 146.907, 43.424
61.656, 146.907, 43.246
60.862, 146.907, 43.055
60.068, 146.907, 42.831
59.274, 146.907, 42.598
58.48, 146.907, 42.329
57.686, 146.907, 42.045
56.892, 146.907, 41.739
56.098, 146.907, 41.403
55.304, 146.907, 41.053
54.113, 146.907, 40.478
53.716, 146.907, 40.275
52.922, 146.907, 39.848
52.128, 146.907, 39.406
51.335, 146.907, 38.939
50.541, 146.907, 38.448
49.747, 146.907, 37.94
48.953, 146.907, 37.407
47.365, 146.907, 36.285
46.571, 146.907, 35.695
45.777, 146.907, 35.087
44.983, 146.907, 34.455
44.189, 146.907, 33.808
42.601, 146.907, 32.471
41.013, 146.907, 31.071
39.425, 146.907, 29.618
37.837, 146.907, 28.122
36.249, 146.907, 26.601
34.661, 146.907, 25.052
33.073, 146.907, 23.475
29.897, 146.907, 20.278
26.721, 146.907, 17.028
21.957, 146.907, 12.073
20.369, 146.907, 10.44
17.987, 146.907, 7.935
17.59, 146.907, 7.535
17.193, 146.907, 7.173
16.796, 146.907, 6.852
16.399, 146.907, 6.566
16.002, 146.907, 6.311
15.605, 146.907, 6.084
15.208, 146.907, 5.882
14.811, 146.907, 5.703
14.017, 146.907, 5.414
13.62, 146.907, 5.301
13.223, 146.907, 5.206
12.429, 146.907, 5.071
12.032, 146.907, 5.033
11.635, 146.907, 5.011
10.841, 146.907, 5.0
0.123, 146.907, 5.0
-0.274, 146.907, 4.994
-0.274, 146.511, 4.994
0.52, 146.511, 5.0
10.841, 146.511, 5.0
11.635, 146.511, 5.011
12.032, 146.511, 5.033
12.429, 146.511, 5.071
13.223, 146.511, 5.207
13.62, 146.511, 5.302
14.017, 146.511, 5.415
14.811, 146.511, 5.704
15.208, 146.511, 5.884
15.605, 146.511, 6.086
16.002, 146.511, 6.313
16.399, 146.511, 6.568
16.796, 146.511, 6.855
17.193, 146.511, 7.176
17.59, 146.511, 7.539
17.987, 146.511, 7.939
20.369, 146.511, 10.444
21.957, 146.511, 12.077
26.721, 146.511, 17.032
29.897, 146.511, 20.282
33.073, 146.511, 23.48
34.661, 146.511, 25.056
36.249, 146.511, 26.605
37.837, 146.511, 28.126
39.425, 146.511, 29.623
41.013, 146.511, 31.076
42.601, 146.511, 32.476
44.189, 146.511, 33.813
44.983, 146.511, 34.46
45.777, 146.511, 35.092
46.571, 146.511, 35.7
47.365, 146.511, 36.29
48.953, 146.511, 37.413
49.747, 146.511, 37.945
50.541, 146.511, 38.454
51.335, 146.511, 38.945
52.128, 146.511, 39.412
52.922, 146.511, 39.854
53.716, 146.511, 40.281
54.113, 146.511, 40.484
55.304, 146.511, 41.06
56.098, 146.511, 41.41
56.892, 146.511, 41.746
57.686, 146.511, 42.052
58.48, 146.511, 42.336
59.274, 146.511, 42.605
60.465, 146.511, 42.953
60.862, 146.511, 43.062
61.656, 146.511, 43.253
62.45, 146.511, 43.431
63.244, 146.511, 43.585
64.038, 146.511, 43.72
64.832, 146.511, 43.837
65.626, 146.511, 43.933
66.42, 146.511, 44.016
67.214, 146.511, 44.073
68.008, 146.511, 44.123
68.802, 146.511, 44.148
69.596, 146.511, 44.165
70.39, 146.511, 44.16
71.184, 146.511, 44.147
72.772, 146.511, 44.073
74.36, 146.511, 43.946
75.154, 146.511, 43.868
75.948, 146.511, 43.771
77.536, 146.511, 43.553
78.33, 146.511, 43.434
79.124, 146.511, 43.299
80.712, 146.511, 43.004
82.3, 146.511, 42.666
83.888, 146.511, 42.291
85.476, 146.511, 41.883
87.064, 146.511, 41.442
88.652, 146.511, 40.959
89.446, 146.511, 40.701
90.24, 146.511, 40.436
91.828, 146.511, 39.878
93.416, 146.511, 39.296
94.21, 146.511, 38.988
95.004, 146.511, 38.675
98.18, 146.511, 37.401
101.355, 146.511, 36.111
